Step  168 | norm: 0.7732 | lr: 0.000101 | loss: 6.3183 | dt: 226.48
Step  169 | norm: 0.7109 | lr: 0.000102 | loss: 6.2596 | dt: 232.20
Step  170 | norm: 0.7536 | lr: 0.000103 | loss: 6.2899 | dt: 225.83
Step  171 | norm: 0.7192 | lr: 0.000103 | loss: 6.3822 | dt: 229.19
Step  172 | norm: 0.7469 | lr: 0.000104 | loss: 6.1625 | dt: 229.46
Step  173 | norm: 0.7727 | lr: 0.000104 | loss: 6.1716 | dt: 231.18
Step  174 | norm: 0.7138 | lr: 0.000105 | loss: 6.2670 | dt: 229.04
Step  175 | norm: 0.7231 | lr: 0.000106 | loss: 6.3000 | dt: 227.44
Step  176 | norm: 0.7323 | lr: 0.000106 | loss: 6.1657 | dt: 228.66
Step  177 | norm: 0.7273 | lr: 0.000107 | loss: 6.1270 | dt: 227.39
Step  178 | norm: 0.6992 | lr: 0.000107 | loss: 6.1772 | dt: 228.71
Step  179 | norm: 0.7436 | lr: 0.000108 | loss: 6.3539 | dt: 229.70
Step  180 | norm: 0.7779 | lr: 0.000109 | loss: 6.2538 | dt: 234.27
Step  181 | norm: 0.6424 | lr: 0.000109 | loss: 6.2508 | dt: 229.15
Step  182 | norm: 0.7094 | lr: 0.000110 | loss: 6.4101 | dt: 232.61
Step  183 | norm: 0.7167 | lr: 0.000110 | loss: 6.2532 | dt: 232.53
Step  184 | norm: 0.7858 | lr: 0.000111 | loss: 6.1670 | dt: 233.45
Step  185 | norm: 0.7008 | lr: 0.000112 | loss: 6.1432 | dt: 229.81
Step  186 | norm: 0.7658 | lr: 0.000112 | loss: 6.1222 | dt: 232.29
Step  187 | norm: 0.6925 | lr: 0.000113 | loss: 6.1759 | dt: 229.70
Step  188 | norm: 0.8010 | lr: 0.000113 | loss: 6.1070 | dt: 253.15
Step  189 | norm: 0.7898 | lr: 0.000114 | loss: 6.2371 | dt: 277.45
Step  190 | norm: 0.7069 | lr: 0.000115 | loss: 6.1640 | dt: 244.72
Step  191 | norm: 0.7236 | lr: 0.000115 | loss: 6.2217 | dt: 229.12
Step  192 | norm: 0.7098 | lr: 0.000116 | loss: 6.0863 | dt: 232.48
Step  193 | norm: 0.7565 | lr: 0.000116 | loss: 6.2838 | dt: 230.04
Step  194 | norm: 0.8039 | lr: 0.000117 | loss: 6.1395 | dt: 231.44
Step  195 | norm: 0.7775 | lr: 0.000118 | loss: 6.3239 | dt: 229.83
Step  196 | norm: 0.7920 | lr: 0.000118 | loss: 6.2570 | dt: 233.45
Step  197 | norm: 0.7495 | lr: 0.000119 | loss: 6.0997 | dt: 233.23
Step  198 | norm: 0.7674 | lr: 0.000119 | loss: 6.1269 | dt: 233.90
Step  199 | norm: 0.8863 | lr: 0.000120 | loss: 6.1087 | dt: 236.48
Step  200 | norm: 0.7088 | lr: 0.000121 | loss: 6.0972 | dt: 234.77
Step  201 | norm: 0.7553 | lr: 0.000121 | loss: 6.0298 | dt: 233.70
Step  202 | norm: 0.7156 | lr: 0.000122 | loss: 6.1150 | dt: 233.89
Step  203 | norm: 1.2419 | lr: 0.000122 | loss: 6.0952 | dt: 232.95
Step  204 | norm: 0.8662 | lr: 0.000123 | loss: 6.0744 | dt: 232.40
Step  205 | norm: 0.8183 | lr: 0.000124 | loss: 6.0849 | dt: 233.74
Step  206 | norm: 0.7366 | lr: 0.000124 | loss: 6.0633 | dt: 233.64
Step  207 | norm: 0.7350 | lr: 0.000125 | loss: 6.1574 | dt: 233.44
Step  208 | norm: 0.8121 | lr: 0.000125 | loss: 6.0331 | dt: 248.71
Step  209 | norm: 0.8718 | lr: 0.000126 | loss: 6.1396 | dt: 230.10
Step  210 | norm: 1.0820 | lr: 0.000127 | loss: 6.0758 | dt: 234.24
Step  211 | norm: 0.7845 | lr: 0.000127 | loss: 6.0702 | dt: 232.11
Step  212 | norm: 0.9136 | lr: 0.000128 | loss: 6.0538 | dt: 231.26
Step  213 | norm: 0.8476 | lr: 0.000128 | loss: 6.0552 | dt: 233.77
Step  214 | norm: 0.7840 | lr: 0.000129 | loss: 6.1733 | dt: 230.93
Step  215 | norm: 0.8148 | lr: 0.000130 | loss: 6.0334 | dt: 230.40
Step  216 | norm: 0.8876 | lr: 0.000130 | loss: 6.0306 | dt: 233.28
Step  217 | norm: 0.8476 | lr: 0.000131 | loss: 6.0844 | dt: 229.20
Step  218 | norm: 0.7135 | lr: 0.000131 | loss: 6.1405 | dt: 232.52
Step  219 | norm: 0.8833 | lr: 0.000132 | loss: 6.0254 | dt: 231.61
Step  220 | norm: 0.9489 | lr: 0.000133 | loss: 5.9651 | dt: 229.02
Step  221 | norm: 0.8735 | lr: 0.000133 | loss: 6.0105 | dt: 233.72
Step  222 | norm: 0.9077 | lr: 0.000134 | loss: 6.0911 | dt: 231.76
Step  223 | norm: 0.8005 | lr: 0.000134 | loss: 6.0414 | dt: 230.59
Step  224 | norm: 0.8419 | lr: 0.000135 | loss: 6.0415 | dt: 233.35
Step  225 | norm: 0.8486 | lr: 0.000136 | loss: 5.9335 | dt: 230.63
Step  226 | norm: 0.8935 | lr: 0.000136 | loss: 5.9542 | dt: 230.43
Step  227 | norm: 0.8889 | lr: 0.000137 | loss: 5.9739 | dt: 233.31
Step  228 | norm: 0.8784 | lr: 0.000137 | loss: 5.9798 | dt: 231.85
Step  229 | norm: 1.0547 | lr: 0.000138 | loss: 5.9011 | dt: 234.06
